dataset,record_id,true_label,p_include,b1_lexical_score,openalex_found,openalex_source,work_type,publication_year,metadata_score,citation_oracle_seed_score,citation_related_seed_overlap,citation_referenced_seed_overlap,citation_count_score,referenced_works_count,related_works_count,metadata_term_count
Moran_2021,https://openalex.org/W2808836151,1,0.010442973557145926,-0.10923841270791124,True,cache,review,2018,-0.0032567257478392023,0,0,0,19.0,165,10,135
Moran_2021,https://openalex.org/W2475091282,0,0.01044741363562598,-0.005542785736832895,True,cache,article,2016,-0.00309062946478926,0,0,0,68.0,34,10,210
Moran_2021,https://openalex.org/W2122778052,0,0.010442973557145926,-0.015210958433243884,True,cache,article,2009,-0.017308447202994588,0,0,0,33.0,66,10,53
Moran_2021,https://openalex.org/W2030307471,0,0.010442973557145926,-0.026993895734616538,True,cache,article,1975,-0.023002761757458648,0,0,0,608.0,12,10,165
Moran_2021,https://openalex.org/W2059097231,0,0.010443096867486228,-0.061786374298379645,True,cache,article,2001,-0.0060185548844047185,0,0,0,49.0,66,10,47
Moran_2021,https://openalex.org/W2119422035,0,0.010442973557145926,-0.024725957264640955,True,cache,article,2003,-0.01485501832451079,0,0,0,69.0,75,10,69
Moran_2021,https://openalex.org/W2911796851,0,0.010443096867486228,0.032053035851016376,False,cache,,,nan,nan,,,nan,,,
Moran_2021,https://openalex.org/W2099917172,0,0.010442973557145926,0.010218523867327585,True,cache,article,2007,0.015831587448377468,0,0,0,201.0,65,10,312
Moran_2021,https://openalex.org/W3082553423,0,0.010442973557145926,-0.031363919131949566,False,cache,,,nan,nan,,,nan,,,
Moran_2021,https://openalex.org/W2087426641,0,0.010443466807138802,-0.04298548773244201,True,cache,article,2007,-0.04172883757983532,0,0,0,51.0,21,10,83
Moran_2021,https://openalex.org/W1985491724,0,0.010443466807138802,-0.010916633921206224,True,cache,article,2011,0.018701976828445516,0,0,0,42.0,148,10,191
Leenaars_2019,https://openalex.org/W2088367343,1,0.014046796628833591,0.41441919707891145,True,cache,article,2002,0.0626623847031576,2,2,0,92.0,62,10,86
Leenaars_2019,https://openalex.org/W2042513904,1,0.014046796628833591,0.23064561276889656,True,cache,article,2012,0.05912729528917225,2,0,2,58.0,54,10,458
Leenaars_2019,https://openalex.org/W2071576115,1,0.014046796628833591,0.4849656589566842,True,cache,article,1997,0.11662027005788174,1,1,0,255.0,48,10,186
Leenaars_2019,https://openalex.org/W2288655185,1,0.014046796628833591,0.3546023055455671,True,cache,article,2015,0.04502123735177989,0,0,0,20.0,24,10,211
Leenaars_2019,https://openalex.org/W2062883133,1,0.0015374388802028007,0.4563991835847333,True,cache,article,2005,0.08125023896405321,0,0,0,321.0,46,10,185
Leenaars_2019,https://openalex.org/W2022726353,1,0.014047118394000408,0.46345000403941705,True,cache,article,2011,0.09798187710853179,3,1,2,57.0,65,10,234
Leenaars_2019,https://openalex.org/W1975946002,1,0.014046796628833591,0.34808272753381675,True,cache,article,2012,0.07797375427154284,4,0,4,52.0,71,10,211
Leenaars_2019,https://openalex.org/W2055656488,1,0.014046796628833591,0.5140401279383797,True,cache,article,2006,0.09383537447671245,1,1,0,53.0,25,10,151
Leenaars_2019,https://openalex.org/W2024775541,1,0.014046796628833591,0.3895010262639228,True,cache,article,1997,0.07172128314249546,0,0,0,30.0,15,10,125
Leenaars_2019,https://openalex.org/W2064915622,1,0.014046796628833591,0.1694826511382493,True,cache,article,2004,0.07204282482309282,1,0,1,79.0,28,10,165
Leenaars_2019,https://openalex.org/W2086286943,0,0.01404678322210887,0.050111568781214824,True,cache,article,1993,-0.0033708974630284744,0,0,0,76.0,67,10,276
Leenaars_2019,https://openalex.org/W2043806993,0,0.01404678322210887,0.08806291237614267,True,cache,article,1993,0.012538966290221533,0,0,0,81.0,21,10,190
Leenaars_2019,https://openalex.org/W2120534405,0,0.01404678322210887,-0.03933994342112215,True,cache,article,2005,-0.04899687735443811,0,0,0,54.0,42,10,388
Leenaars_2019,https://openalex.org/W2009090011,0,0.01404678322210887,0.04297663107151402,True,cache,article,2014,-0.037047595200094985,0,0,0,6.0,34,10,251
Leenaars_2019,https://openalex.org/W2063981466,0,0.01404678322210887,0.0638903853714201,True,cache,article,1998,-0.005236108838109141,0,0,0,22.0,32,10,175
Leenaars_2019,https://openalex.org/W2007893260,0,0.01404678322210887,0.0033752145241773036,True,cache,article,2014,-0.010949300208619048,0,0,0,24.0,68,10,193
Leenaars_2019,https://openalex.org/W1497774408,0,0.01404678322210887,0.04228348543809991,True,cache,article,1996,-0.029380290685803195,0,0,0,6.0,0,10,135
Leenaars_2019,https://openalex.org/W1966449636,0,0.014046796628833591,0.072691730867086,True,cache,article,2013,0.003927963614606143,0,0,0,172.0,65,10,443
Leenaars_2019,https://openalex.org/W1969014857,0,0.01404678322210887,0.02454298603807667,True,cache,article,2002,-0.0010446582493916917,0,0,0,21.0,15,10,271
Leenaars_2019,https://openalex.org/W2049364239,0,0.014046796628833591,0.09403484450728022,True,cache,article,2014,0.01700243748510296,0,0,0,14.0,26,10,66
Radjenovic_2013,https://openalex.org/W2123637002,0,0.03267019686428598,-0.008592340425211786,True,cache,article,2002,-0.04387034994566727,0,0,0,0.0,0,10,81
Radjenovic_2013,https://openalex.org/W2153791729,0,0.005587013697941538,0.022679197393207562,True,cache,article,2007,-0.06679613142677217,0,0,0,41.0,24,10,85
Radjenovic_2013,https://openalex.org/W1666623754,0,0.005589075175067811,0.03072507474892505,True,cache,article,2010,-0.06780932207478699,0,0,0,1.0,16,20,111
Radjenovic_2013,https://openalex.org/W1885979141,0,0.005589075175067811,0.23194700614400318,True,cache,article,2003,-0.020885004056842016,0,0,0,13.0,14,10,79
Radjenovic_2013,https://openalex.org/W3142415280,0,0.0055841288775954874,-0.005624362940122411,True,cache,article,2005,-0.026421903680023798,0,0,0,4.0,18,10,74
Radjenovic_2013,https://openalex.org/W2172147981,0,0.005590312417843213,0.03476376052762685,True,cache,article,2002,-0.04551770082584082,0,0,0,132.0,15,10,75
Radjenovic_2013,https://openalex.org/W2135693987,0,0.005588147418453964,-0.034241852613092386,True,cache,article,2002,-0.07670294753716438,0,0,0,39.0,10,10,82
Radjenovic_2013,https://openalex.org/W1879505596,0,0.005587013697941538,0.07092357562813835,True,cache,article,2002,-0.018781621695551212,0,0,0,3.0,5,10,69
Radjenovic_2013,https://openalex.org/W2118004463,0,0.005585674136058171,0.040805286690504594,True,cache,article,2002,-0.02931000231295232,0,0,0,2.0,1,10,65
Radjenovic_2013,https://openalex.org/W2119061206,0,0.005590312417843213,0.04000797280068479,True,cache,article,2004,-0.03393514094929656,0,0,0,8.0,12,10,75
Leenaars_2020,https://openalex.org/W2091732273,1,0.02021104705107551,0.12935405834589458,True,cache,article,2002,0.036733556708038434,6,2,4,733.0,20,10,241
Leenaars_2020,https://openalex.org/W2032140498,1,0.020210828633553585,0.17986114413206228,True,cache,article,2002,0.022204819267403586,5,0,5,645.0,47,10,300
Leenaars_2020,https://openalex.org/W2177530838,1,0.02021099244647946,0.13849534429132612,True,cache,article,2015,0.004568386358111076,10,1,9,194.0,29,10,240
Leenaars_2020,https://openalex.org/W2136474272,1,0.02021096173145732,0.05712888803887256,True,cache,article,2013,0.015431125336273603,1,0,1,30.0,37,10,252
Leenaars_2020,https://openalex.org/W2109925847,1,0.02021104705107551,0.05524858469770316,True,cache,article,2010,-0.00249494241045764,6,0,6,65.0,40,10,239
Leenaars_2020,https://openalex.org/W4214920099,1,0.020210879824953978,-0.035467275320696254,False,cache,,,nan,nan,,,nan,,,
Leenaars_2020,https://openalex.org/W2107355697,1,0.02021096173145732,0.13440053771150473,True,cache,article,2012,0.014839646098917136,0,0,0,23.0,11,10,343
Leenaars_2020,https://openalex.org/W2115144341,1,0.02021104705107551,0.11500188698621042,True,cache,article,2013,0.0044154053679725525,2,0,2,46.0,38,10,328
Leenaars_2020,https://openalex.org/W2138609584,1,0.02021096173145732,0.05161657929318718,True,cache,article,2014,-0.0032819681763709835,5,0,5,293.0,37,10,582
Leenaars_2020,https://openalex.org/W2170983988,1,0.02021096173145732,0.07271403847288044,True,cache,article,1999,0.008329046852802113,0,0,0,182.0,3,10,203
Leenaars_2020,https://openalex.org/W2110523622,0,0.02021104363828406,-0.01175460180648608,True,cache,review,2012,-0.051120653230301835,9,0,9,69.0,33,10,199
Leenaars_2020,https://openalex.org/W2042732463,0,0.02021101633597256,0.04754133170957704,True,cache,article,2001,-0.00417832647229717,2,2,0,43.0,0,10,233
Leenaars_2020,https://openalex.org/W2024610927,0,0.020211033399913016,0.04404220943222455,True,cache,article,2013,0.030710243440998736,2,0,2,11.0,24,10,199
Leenaars_2020,https://openalex.org/W2083395794,0,0.02021099244647946,0.0786469774281324,True,cache,article,1993,0.019323847271976863,0,0,0,22.0,26,10,162
Leenaars_2020,https://openalex.org/W50807861,0,0.02021104705107551,0.018062536069342883,True,cache,article,1997,-0.023425673481374976,0,0,0,45.0,0,10,217
Leenaars_2020,https://openalex.org/W2164349469,0,0.02021104705107551,-0.07253644169101778,True,cache,review,2009,0.017094477280117218,0,0,0,37.0,28,10,242
Leenaars_2020,https://openalex.org/W2118228748,0,0.02021104705107551,-0.017724867544462942,True,cache,review,2006,0.013058011587920727,0,0,0,1011.0,143,10,154
Leenaars_2020,https://openalex.org/W2046411916,0,0.02021104705107551,-0.011987131511097301,True,cache,article,2014,0.018892603195329705,0,0,0,22.0,26,10,255
Leenaars_2020,https://openalex.org/W4300175777,0,0.02021104705107551,-0.0500818747633036,True,cache,article,2009,0.026495164856317033,0,0,0,0.0,0,10,254
Leenaars_2020,https://openalex.org/W2077102864,0,0.02021104363828406,0.04809198405734151,True,cache,article,2013,-0.030361891181454895,3,0,3,21.0,34,10,241
Wassenaar_2017,https://openalex.org/W2117870346,1,0.010471793258871463,0.08598673263296888,True,cache,review,2011,-0.03409080350114772,0,0,0,100.0,0,10,202
Wassenaar_2017,https://openalex.org/W1991299939,1,0.010471410992394495,0.1364927093880538,True,cache,article,2005,0.03567782051645661,0,0,0,83.0,60,10,218
Wassenaar_2017,https://openalex.org/W2071235992,1,0.010471283573300131,0.016122913951624226,True,cache,article,2012,-0.017767867051967007,1,0,1,10.0,18,10,149
Wassenaar_2017,https://openalex.org/W2144160434,1,0.010471291536948639,0.02804694991149323,True,cache,article,2012,0.017478498749310803,0,0,0,27.0,58,10,344
Wassenaar_2017,https://openalex.org/W2123254875,1,0.010471283573300131,0.047652006076281464,True,cache,review,2010,-0.02136281414070669,1,0,1,238.0,111,10,202
Wassenaar_2017,https://openalex.org/W2071480044,1,0.010471283573300131,0.09399935450089744,True,cache,article,2013,0.025042247092262188,12,0,12,158.0,51,10,210
Wassenaar_2017,https://openalex.org/W2125823486,1,0.010471793258871463,0.0458683535488954,True,cache,article,2007,-0.02469579482929761,0,0,0,20.0,23,10,161
Wassenaar_2017,https://openalex.org/W2095513235,1,0.010471291536948639,0.07426968993032304,True,cache,review,2009,0.0037631076018261184,3,0,3,300.0,40,10,161
Wassenaar_2017,https://openalex.org/W2018365592,1,0.010471283573300131,0.012679677760621413,True,cache,review,2009,-0.03189610977498582,4,0,4,117.0,110,10,164
Wassenaar_2017,https://openalex.org/W2076212136,1,0.010471315427930067,0.004246547732311222,True,cache,article,2012,-0.014715110284303848,0,0,0,7.0,0,10,228
Wassenaar_2017,https://openalex.org/W2155646364,0,0.010471283573300131,0.006681537521220672,True,cache,article,2008,-0.043662480425009045,0,0,0,146.0,21,10,176
Wassenaar_2017,https://openalex.org/W2078935942,0,0.010471283573300131,0.04414198290016383,True,cache,article,2007,-0.014698966793203663,0,0,0,34.0,44,10,147
Wassenaar_2017,https://openalex.org/W2004875818,0,0.010471283573300131,0.0522208303884875,True,cache,article,2000,-0.014427417755072669,0,0,0,106.0,40,10,192
Wassenaar_2017,https://openalex.org/W2063517792,0,0.010471283573300131,0.03905119220151763,True,cache,article,2002,-0.024623681409744025,0,0,0,992.0,9,10,177
Wassenaar_2017,https://openalex.org/W1995903208,0,0.010471283573300131,-0.03276000224981877,True,cache,article,2004,-0.002404893444690151,0,0,0,93.0,58,10,241
Wassenaar_2017,https://openalex.org/W2124046488,0,0.010471283573300131,0.029980383777002025,True,cache,article,2004,-0.02851147809069131,0,0,0,208.0,37,10,178
Wassenaar_2017,https://openalex.org/W1965410558,0,0.01047157026841729,0.12265356905778323,True,cache,article,2012,0.0014377223005165862,0,0,0,69.0,48,10,232
Wassenaar_2017,https://openalex.org/W166866,0,0.010471283573300131,0.02429493464304182,True,cache,article,2007,0.004626892117211349,0,0,0,22.0,0,20,236
Wassenaar_2017,https://openalex.org/W2001187483,0,0.010471283573300131,0.02220002451035595,True,cache,article,2011,-0.002208618063190129,0,0,0,86.0,38,10,76
Wassenaar_2017,https://openalex.org/W2137711105,0,0.010471283573300131,0.05551042861382946,True,cache,article,2001,0.0013520052360097012,0,0,0,113.0,22,10,164
Hall_2012,https://openalex.org/W2141051748,1,0.005252068672758861,0.124697195699707,True,cache,article,2000,-0.08377742778160424,0,0,0,703.0,56,10,78
Hall_2012,https://openalex.org/W2160274766,1,0.005252110517548309,0.022067074846748455,True,cache,article,2008,-0.12023437877277823,1,0,1,28.0,34,10,108
Hall_2012,https://openalex.org/W2123675623,1,0.005251943140372188,0.034653048229224506,True,cache,article,2004,-0.09877176556095255,2,0,2,3.0,24,10,100
Hall_2012,https://openalex.org/W4248521920,1,0.005252110517548309,0.13077190594690025,True,cache,article,2007,-0.027272792360706677,4,0,4,134.0,32,10,96
Hall_2012,https://openalex.org/W1995029977,1,0.005251943140372188,0.29172060657359267,True,cache,article,2007,-0.08691193354363369,1,0,1,22.0,24,10,90
Hall_2012,https://openalex.org/W2158561928,1,0.005251943140372188,0.11589254432810281,True,cache,article,2008,-0.07148543366302901,0,0,0,38.0,40,10,104
Hall_2012,https://openalex.org/W4243127898,1,0.00525144104054976,0.008701917018745304,True,cache,article,2002,-0.12251189115901517,0,0,0,511.0,0,10,109
Hall_2012,https://openalex.org/W1990993371,0,0.005252068672758861,0.020487507221180635,True,cache,article,2004,-0.05990572725635743,0,0,0,14.0,23,10,60
Hall_2012,https://openalex.org/W3144730141,0,0.005252110517548309,-0.0694259591713838,False,cache,,,nan,nan,,,nan,,,
Hall_2012,https://openalex.org/W2127351714,0,0.00525144104054976,0.0616664217955597,True,cache,article,2002,-0.06229320053884958,0,0,0,7.0,47,10,110
Hall_2012,https://openalex.org/W2139141676,0,0.005250604313195542,0.03366040691009825,True,cache,article,2008,-0.08621036384727214,0,0,0,1.0,32,10,70
Hall_2012,https://openalex.org/W2071716457,0,0.005252110517548309,0.039564511911683746,True,cache,article,2008,-0.06946589493025887,0,0,0,0.0,0,10,88
Hall_2012,https://openalex.org/W2124068357,0,0.005251943140372188,0.04800369663826759,True,cache,article,2009,-0.058374603280870185,2,0,2,41.0,38,10,90
Hall_2012,https://openalex.org/W2034377901,0,0.00525144104054976,0.07215501995766627,True,cache,article,2010,-0.06276348326076585,0,0,0,3.0,15,10,53
Hall_2012,https://openalex.org/W2146129337,0,0.005252110517548309,0.04583081998518487,True,cache,article,2007,-0.061944881038002914,0,0,0,31.0,12,10,68
Hall_2012,https://openalex.org/W2129995429,0,0.005250060511253271,-0.025468428727584865,True,cache,article,2002,-0.09482333806069886,0,0,0,7.0,11,10,99
Hall_2012,https://openalex.org/W2096094750,0,0.005252110517548309,0.048924036486306346,True,cache,article,2010,-0.06167932912297176,0,0,0,8.0,18,10,93
van_Dis_2020,https://openalex.org/W2101457117,1,0.0015374388802028007,0.23690248905857067,True,cache,article,2014,0.040984101199133274,1,0,1,292.0,38,10,154
van_Dis_2020,https://openalex.org/W2019610877,1,0.01658729481040427,0.1702612974078483,True,cache,article,2003,0.05642208533893475,4,0,4,152.0,41,10,128
van_Dis_2020,https://openalex.org/W2469001318,1,0.016589456582112996,0.13666447749346222,True,cache,article,2016,0.05326155048119936,1,0,1,43.0,33,10,138
van_Dis_2020,https://openalex.org/W2109042404,1,0.016589606715430496,0.08731100768765923,True,cache,article,2001,0.050827871406192104,3,0,3,69.0,20,10,179
van_Dis_2020,https://openalex.org/W2053295259,1,0.01658897616446904,0.09897449618725875,True,cache,article,2006,0.024966977546922176,0,0,0,72.0,48,10,130
van_Dis_2020,https://openalex.org/W2031774431,1,0.01658972682304574,0.24310910046754092,True,cache,article,2012,0.08114224684075375,1,0,1,188.0,37,10,151
van_Dis_2020,https://openalex.org/W2047881541,1,0.016589606715430496,0.19452099760747318,True,cache,article,1994,0.06705472022612323,4,2,2,114.0,34,10,150
van_Dis_2020,https://openalex.org/W2490084511,1,0.01658972682304574,0.10782321140297195,True,cache,article,2016,0.055073721025268196,2,0,2,51.0,32,10,149
van_Dis_2020,https://openalex.org/W2049085090,1,0.016587805203749043,0.12738423357759587,True,cache,article,2003,0.01609031609643656,2,1,1,199.0,55,10,132
van_Dis_2020,https://openalex.org/W2054983745,1,0.0015374388802028007,0.19480597734206778,True,cache,article,1996,0.03271172849571677,0,0,0,104.0,48,10,76
van_Dis_2020,https://openalex.org/W2064118523,0,0.01658972682304574,0.050272645384022215,True,cache,article,2008,0.03175918961768527,0,0,0,109.0,47,10,156
van_Dis_2020,https://openalex.org/W2111591633,0,0.016586724389059167,0.05400377593977984,True,cache,article,2004,0.04158555826820387,1,0,1,2.0,40,10,145
van_Dis_2020,https://openalex.org/W1968620173,0,0.016589606715430496,0.10296363153016114,True,cache,article,2014,0.08078862306844777,0,0,0,244.0,50,10,172
van_Dis_2020,https://openalex.org/W2115679691,0,0.01658972682304574,0.015780462238290462,True,cache,article,2013,-0.010260778165873057,0,0,0,13.0,38,10,65
van_Dis_2020,https://openalex.org/W2727710758,0,0.01658864588527026,0.0996525239129125,True,cache,article,2017,0.0787865890249561,0,0,0,33.0,67,10,213
van_Dis_2020,https://openalex.org/W2766573664,0,0.01658972682304574,0.031325111097060356,True,cache,article,2017,0.032985373505361175,0,0,0,34.0,74,10,277
van_Dis_2020,https://openalex.org/W1600349987,0,0.01658972682304574,0.011964777206112413,True,cache,article,2009,0.004292441013996243,0,0,0,14.0,11,10,83
van_Dis_2020,https://openalex.org/W1968373192,0,0.01658972682304574,-0.012468011343212675,True,cache,article,2009,0.009035129635024411,0,0,0,13.0,19,10,223
van_Dis_2020,https://openalex.org/W2087481488,0,0.01658972682304574,0.04972691066162227,True,cache,article,1976,0.045445560871698085,0,0,0,16.0,0,10,98
van_Dis_2020,https://openalex.org/W2089149909,0,0.01658897616446904,0.04933235819157886,True,cache,article,2010,0.018668902842776225,0,0,0,665.0,69,10,219
Brouwer_2019,https://openalex.org/W2167935782,1,0.014458684945109039,0.36780721703576785,True,cache,article,2010,0.05635732606273841,1,0,1,130.0,50,10,285
Brouwer_2019,https://openalex.org/W2000699750,1,0.014458663333748385,0.1395640127252721,True,cache,article,2001,0.0007376268464175662,0,0,0,39.0,42,10,60
Brouwer_2019,https://openalex.org/W4237764986,1,0.014460413953160023,0.21401046483019273,True,cache,article,2000,0.03976335388767517,0,0,0,47.0,39,10,74
Brouwer_2019,https://openalex.org/W2151196397,1,0.014458684945109039,0.21852448176778494,True,cache,article,2006,0.043098724910197256,0,0,0,23.0,50,10,215
Brouwer_2019,https://openalex.org/W2084069051,1,0.014460824621363081,0.10189606359951714,True,cache,article,2007,-0.03127923458633225,2,0,2,30.0,50,10,248
Brouwer_2019,https://openalex.org/W4297734513,1,0.014458857837096594,0.2755177624373613,True,cache,article,2006,0.023965984464409923,0,0,0,78.0,0,10,70
Brouwer_2019,https://openalex.org/W1982903495,1,0.014460413953160023,0.4227591524878018,True,cache,article,2001,0.005869881732223581,3,0,3,64.0,73,10,172
Brouwer_2019,https://openalex.org/W2128173991,1,0.014458749779374721,0.344328499851698,True,cache,article,2015,0.0092005911922928,3,0,3,46.0,62,10,203
Brouwer_2019,https://openalex.org/W2163131290,1,0.014459722326427563,0.17965533003980558,True,cache,article,2015,-0.002745770249059809,2,0,2,63.0,55,10,153
Brouwer_2019,https://openalex.org/W1981083307,1,0.014458684945109039,0.12427266110077188,True,cache,article,2004,0.0161929520436567,0,0,0,194.0,61,10,192
Brouwer_2019,https://openalex.org/W1673957087,0,0.014458663333748385,0.15754606647866615,True,cache,article,2015,0.0659987497217857,0,0,0,21.0,19,10,269
Brouwer_2019,https://openalex.org/W2511234708,0,0.014458684945109039,0.12185413990295244,True,cache,article,2016,0.015479347297002732,0,0,0,23.0,104,10,83
Brouwer_2019,https://openalex.org/W2010864134,0,0.014458663333748385,0.04828333977473535,True,cache,article,2003,0.017258134687468674,0,0,0,197.0,33,10,237
Brouwer_2019,https://openalex.org/W3155573292,0,0.014458663333748385,-0.03678541100743021,True,cache,review,2016,-0.020156129403162845,0,0,0,57.0,37,10,192
Brouwer_2019,https://openalex.org/W1968818592,0,0.014458663333748385,0.0606284425160301,True,cache,article,1999,-0.02826946913253664,0,0,0,684.0,21,10,233
Brouwer_2019,https://openalex.org/W2053647279,0,0.014458663333748385,0.083153396448097,True,cache,article,2008,0.00845510759932452,0,0,0,1.0,0,10,56
Brouwer_2019,https://openalex.org/W2009843397,0,0.014458663333748385,0.07774469213927605,True,cache,article,2005,0.005708716601176181,0,0,0,23.0,13,10,152
Brouwer_2019,https://openalex.org/W2016222915,0,0.014458857837096594,0.1412726158287736,True,cache,article,2011,-0.004132407225001633,0,0,0,80.0,52,10,330
Brouwer_2019,https://openalex.org/W2127129956,0,0.014458663333748385,0.036170787120165054,True,cache,article,2008,-0.035926557775109336,0,0,0,87.0,51,10,98
Brouwer_2019,https://openalex.org/W2108236117,0,0.014458663333748385,0.10847231494087145,True,cache,article,2010,-0.015062658892500191,0,0,0,61.0,27,10,151
Walker_2018,https://openalex.org/W2123430482,1,0.007533315163773078,0.021919458168251107,True,cache,article,1978,-0.004333044899365188,0,0,0,21.0,24,10,131
Walker_2018,https://openalex.org/W2087384250,1,0.007533606047353514,-4.0000342133341294e-05,True,cache,article,2010,0.012314823722129931,0,0,0,1.0,0,10,50
Walker_2018,https://openalex.org/W2403774278,1,0.007535642544219033,0.009379694686011766,True,cache,article,1956,0.007816753387363014,1,1,0,0.0,0,10,56
Walker_2018,https://openalex.org/W2054576583,1,0.0075321517408103965,0.07592540477577664,True,cache,article,2010,0.012182736991533591,0,0,0,37.0,33,10,196
Walker_2018,https://openalex.org/W1995287213,1,0.0075372430316881555,0.0364681840839819,True,cache,article,2010,0.040645983861352715,1,0,1,4.0,11,10,121
Walker_2018,https://openalex.org/W1982810583,1,0.0075321517408103965,0.023851823252714045,True,cache,article,2009,-0.016995553117485865,0,0,0,64.0,31,10,115
Walker_2018,https://openalex.org/W2093725065,1,0.007556621037257353,0.04135273540540749,True,cache,article,2012,0.009013635592607275,3,1,2,79.0,64,10,333
Walker_2018,https://openalex.org/W2287700774,1,0.007534333305023912,0.013802470406226909,True,cache,article,1983,0.008819837086105318,0,0,0,0.0,0,10,134
Walker_2018,https://openalex.org/W2405529737,1,0.007549621792743057,0.01663997890014833,True,cache,article,2009,-0.01862400173182923,0,0,0,0.0,0,0,284
Walker_2018,https://openalex.org/W2098034074,1,0.007541318519779488,0.02983431962101557,True,cache,review,2007,0.006958750405361452,1,0,1,10.0,22,10,86
Walker_2018,https://openalex.org/W2206707581,0,0.0075321517408103965,0.006897563287183381,True,cache,article,2009,0.01525224380015966,0,0,0,12.0,0,20,144
Walker_2018,https://openalex.org/W1974126397,0,0.007533315163773078,0.001896554819318358,True,cache,article,1999,-0.002903627037848175,0,0,0,75.0,35,10,253
Walker_2018,https://openalex.org/W1992443415,0,0.0075320063254680145,-0.01716315249046802,True,cache,article,2000,-0.0001748603877229117,0,0,0,70.0,18,10,40
Walker_2018,https://openalex.org/W2120955415,0,0.0075321517408103965,-0.020471954590042606,True,cache,review,1994,-0.004079700675454864,0,0,0,76.0,0,10,111
Walker_2018,https://openalex.org/W2379337023,0,0.007541318519779488,0.016046478859730023,True,cache,article,2002,0.004940465087342166,0,0,0,14.0,0,10,126
Walker_2018,https://openalex.org/W147442911,0,0.007533315163773078,0.041988389721923605,True,cache,article,2003,-0.0033049582000171246,0,0,0,20.0,17,10,141
Walker_2018,https://openalex.org/W2410582597,0,0.0075320063254680145,0.03404332519109917,True,cache,article,1991,-0.00674762228429128,0,0,0,14.0,0,10,73
Walker_2018,https://openalex.org/W2415459800,0,0.0075321517408103965,0.031103855839982902,True,cache,article,2004,-0.01562512570158136,0,0,0,3.0,13,20,193
Walker_2018,https://openalex.org/W2109957280,0,0.007532588003541521,0.006156161398169208,True,cache,article,2004,-0.02715756724786357,0,0,0,112.0,49,10,178
Walker_2018,https://openalex.org/W2075346857,0,0.0075320063254680145,-0.0045471686832453655,True,cache,article,2009,-0.05598721675302894,0,0,0,31.0,68,10,179
