dataset,record_id,true_label,p_include,b1_lexical_score,openalex_source,openalex_found,metadata_score,referenced_works_count,related_works_count,b3_seed1_direct,b3_seed1_neighbor_count,b3_seed1_neighbor_jaccard,b3_seed3_direct,b3_seed3_neighbor_count,b3_seed3_neighbor_jaccard,b3_seed5_direct,b3_seed5_neighbor_count,b3_seed5_neighbor_jaccard
Appenzeller-Herzog_2019,https://openalex.org/W2141060691,1,0.011226462129407814,0.17624474921297492,cache,True,0.053416142865780586,36,10,0.0,2.0,0.022988505747126436,1.0,9.0,0.06521739130434782,1.0,9.0,0.05
Appenzeller-Herzog_2019,https://openalex.org/W122745426,1,0.0009340159665856807,0.03096072053571653,cache,True,0.039766146472215116,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2161382529,1,0.011226462129407814,0.1064393443334895,cache,True,0.03917161423035362,34,10,0.0,3.0,0.03571428571428571,0.0,14.0,0.10687022900763359,0.0,15.0,0.0872093023255814
Appenzeller-Herzog_2019,https://openalex.org/W2906450930,1,0.011226392519145943,0.13061391199604852,cache,True,0.021299325687095555,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W1563368366,1,0.012306440918273572,0.054516869884037075,cache,True,0.042768093836124704,35,10,0.0,5.0,0.060240963855421686,0.0,10.0,0.07352941176470588,0.0,11.0,0.062146892655367235
Appenzeller-Herzog_2019,https://openalex.org/W2015443313,1,0.011226895269454504,0.07097310718114772,cache,True,0.03835222217413803,32,10,0.0,3.0,0.036585365853658534,0.0,10.0,0.07518796992481203,0.0,10.0,0.05714285714285714
Appenzeller-Herzog_2019,https://openalex.org/W2415851885,1,0.011226299706123108,0.05596392448922997,cache,True,0.03317803457872677,59,10,0.0,1.0,0.009009009009009009,0.0,3.0,0.017964071856287425,0.0,4.0,0.019230769230769232
Appenzeller-Herzog_2019,https://openalex.org/W2026996728,1,0.01122720466525379,0.12874125507386608,cache,True,0.02081949582335091,0,10,0.0,9.0,0.20454545454545456,0.0,10.0,0.09900990099009901,0.0,10.0,0.06993006993006994
Appenzeller-Herzog_2019,https://openalex.org/W1525689595,1,0.011226299706123108,0.2666990052124758,cache,True,0.013414269747251031,43,10,1.0,22.0,0.2972972972972973,1.0,25.0,0.1937984496124031,2.0,25.0,0.14619883040935672
Appenzeller-Herzog_2019,https://openalex.org/W1988934234,0,0.011227042231414755,0.1700992315694059,cache,True,0.05032714036456229,27,10,0.0,1.0,0.012658227848101266,0.0,5.0,0.03759398496240601,0.0,6.0,0.034482758620689655
Appenzeller-Herzog_2019,https://openalex.org/W2471191767,0,0.011226299706123108,0.03336169831821892,cache,True,-0.0029662947662346117,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W1966598746,0,0.011226392519145943,0.06347489465800496,cache,True,0.044594784168637214,17,10,0.0,1.0,0.014492753623188406,0.0,5.0,0.04065040650406504,0.0,5.0,0.030303030303030304
Appenzeller-Herzog_2019,https://openalex.org/W2403776002,0,0.011226268768616375,-0.06024886693309716,cache,True,-0.026167642582529488,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2398046618,0,0.011226338378124331,0.03599480724583447,cache,True,0.00651249521988545,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2783985141,0,0.011226268768616375,0.022478617462957116,cache,True,-0.024901838159816933,136,10,0.0,1.0,0.005319148936170213,0.0,2.0,0.00816326530612245,0.0,4.0,0.014035087719298246
Appenzeller-Herzog_2019,https://openalex.org/W2049681146,0,0.011226268768616375,-0.022646470396900573,cache,True,-0.012325312233226929,65,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W2140078554,0,0.01122720466525379,0.06337306887135838,cache,True,0.020503500862207334,69,10,0.0,5.0,0.04310344827586207,0.0,8.0,0.04678362573099415,0.0,9.0,0.04245283018867924
Appenzeller-Herzog_2019,https://openalex.org/W2101940067,0,0.011226338378124331,0.15839437193084788,cache,True,0.03786673136316165,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appenzeller-Herzog_2019,https://openalex.org/W253822838,0,0.011226299706123108,-0.0021141661917294177,cache,True,-0.010393650319928525,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2084970815,1,0.005036240000618107,0.18483550781579178,cache,True,-0.026748129215261124,56,10,0.0,0.0,0.0,0.0,3.0,0.01764705882352941,0.0,3.0,0.013761467889908258
Wolters_2018,https://openalex.org/W2137736331,1,0.005033599194317003,0.1585606299091885,cache,True,0.015220267842335294,40,10,0.0,0.0,0.0,0.0,4.0,0.035398230088495575,0.0,7.0,0.03271028037383177
Wolters_2018,https://openalex.org/W180957169,1,0.005033599194317003,0.0892947494747938,cache,True,0.007140772985175264,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2051064550,1,0.005033423188977715,0.13527824867865695,cache,True,0.025002867782225074,39,10,0.0,0.0,0.0,0.0,3.0,0.0196078431372549,0.0,3.0,0.014925373134328358
Wolters_2018,https://openalex.org/W2074874117,1,0.005035007454888666,0.13798250950960883,cache,True,0.03082659555005801,53,10,0.0,0.0,0.0,0.0,3.0,0.017964071856287425,0.0,4.0,0.018691588785046728
Wolters_2018,https://openalex.org/W2167487379,1,0.005033599194317003,0.2393175521381809,cache,True,0.04251805533205197,56,10,0.0,0.0,0.0,0.0,6.0,0.03592814371257485,0.0,6.0,0.027906976744186046
Wolters_2018,https://openalex.org/W2201563543,1,0.005037825138055477,0.03496953899957014,cache,True,-0.015843977572235116,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W842083477,1,0.005036240000618107,0.2124048163330925,cache,True,0.026458147196210646,42,10,0.0,0.0,0.0,0.0,1.0,0.006329113924050633,0.0,1.0,0.0048543689320388345
Wolters_2018,https://openalex.org/W2098151967,1,0.005035007454888666,0.1744489456409586,cache,True,0.06338791675108027,34,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004672897196261682
Wolters_2018,https://openalex.org/W2017257387,1,0.005034127246643691,0.14365510545116736,cache,True,0.06703560369929693,29,10,0.0,0.0,0.0,0.0,6.0,0.04285714285714286,0.0,8.0,0.043010752688172046
Wolters_2018,https://openalex.org/W2128601008,0,0.005034127246643691,0.11875805436824519,cache,True,0.10085558130060082,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2023282868,0,0.005039763194112267,-0.039647755277309904,cache,True,-0.031702738825662054,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W4237660272,0,0.005034127246643691,0.027853573012503394,cache,True,0.022324895023899786,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2589535334,0,0.005035007454888666,0.000857397109348252,cache,True,-0.05939838140597174,39,10,0.0,0.0,0.0,0.0,4.0,0.02631578947368421,0.0,10.0,0.05154639175257732
Wolters_2018,https://openalex.org/W2417587966,0,0.005033599194317003,0.012091537017719797,cache,True,-0.00435042221246186,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W1489728454,0,0.005033423188977715,0.06895449464940906,cache,True,0.020492899928660102,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2808944563,0,0.005033423188977715,0.08259402349816111,cache,True,0.016676809118934013,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W85910960,0,0.005034127246643691,0.11743303377476795,cache,True,-0.005565349529224745,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W2037583987,0,0.005033423188977715,0.011409847870827775,cache,True,0.058151111774820415,42,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolters_2018,https://openalex.org/W1976726807,0,0.005033423188977715,0.11769478332898678,cache,True,0.034863748278258874,37,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_de_Schoot_2018,https://openalex.org/W1848156165,1,0.010547410268283505,0.09570800198539914,cache,True,0.0004599304801159998,52,10,0.0,3.0,0.03125,0.0,12.0,0.06417112299465241,0.0,14.0,0.04745762711864407
van_de_Schoot_2018,https://openalex.org/W1448877352,1,0.010547410268283505,0.09273468232121362,cache,True,0.0481128547775678,71,10,0.0,1.0,0.008547008547008548,1.0,8.0,0.0380952380952381,1.0,11.0,0.03470031545741325
van_de_Schoot_2018,https://openalex.org/W2032412255,1,0.01054733388054287,0.11390376380269845,cache,True,0.02589863809739406,35,10,0.0,0.0,0.0,1.0,7.0,0.04,1.0,9.0,0.03180212014134275
van_de_Schoot_2018,https://openalex.org/W2070289918,1,0.010547389898166015,0.14594429605826612,cache,True,0.0247933946574075,74,10,0.0,0.0,0.0,1.0,5.0,0.023148148148148147,1.0,13.0,0.040880503144654086
van_de_Schoot_2018,https://openalex.org/W2100044325,1,0.010547415360818942,0.1297365854828173,cache,True,0.035719243755130164,49,10,0.0,0.0,0.0,0.0,6.0,0.031578947368421054,1.0,10.0,0.033783783783783786
van_de_Schoot_2018,https://openalex.org/W1991849973,1,0.010547410268283505,0.10599557501063428,cache,True,0.02586333613071691,39,10,0.0,2.0,0.023809523809523808,1.0,5.0,0.027624309392265192,1.0,7.0,0.02422145328719723
van_de_Schoot_2018,https://openalex.org/W2056927632,1,0.01054737462060334,0.16587137042537148,cache,True,0.0137821052636036,29,10,0.0,0.0,0.0,1.0,1.0,0.005714285714285714,1.0,6.0,0.02142857142857143
van_de_Schoot_2018,https://openalex.org/W2056933155,1,0.010547410268283505,0.12097268469110042,cache,True,0.00873402966955418,39,10,0.0,1.0,0.011764705882352941,1.0,4.0,0.02197802197802198,1.0,8.0,0.027777777777777776
van_de_Schoot_2018,https://openalex.org/W2075344639,1,0.010547415360818942,0.05196774792907158,cache,True,0.012085402715061457,55,10,0.0,0.0,0.0,1.0,4.0,0.020202020202020204,1.0,8.0,0.02631578947368421
van_de_Schoot_2018,https://openalex.org/W1834163696,1,0.010547415360818942,0.07075186110510993,cache,True,-0.0046439495372736644,33,10,0.0,1.0,0.012658227848101266,0.0,10.0,0.058823529411764705,0.0,11.0,0.03942652329749104
van_de_Schoot_2018,https://openalex.org/W244483461,0,0.010547417058331279,0.008364930069922715,cache,True,-0.006966734670241559,12,10,0.0,0.0,0.0,1.0,1.0,0.006329113924050633,1.0,1.0,0.0037313432835820895
van_de_Schoot_2018,https://openalex.org/W2395220514,0,0.010547410268283505,0.055509589752747626,cache,True,0.020189862517696916,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_de_Schoot_2018,https://openalex.org/W2270365872,0,0.010547410268283505,0.055446966131882866,cache,True,0.021360110754121336,19,20,0.0,0.0,0.0,0.0,4.0,0.023255813953488372,0.0,4.0,0.014184397163120567
van_de_Schoot_2018,https://openalex.org/W2013130170,0,0.010547415360818942,0.015252306718750604,cache,True,0.020865460472285657,24,10,0.0,0.0,0.0,0.0,1.0,0.0058823529411764705,0.0,2.0,0.007168458781362007
van_de_Schoot_2018,https://openalex.org/W2314458273,0,0.010547410268283505,0.07058499771304334,cache,True,0.00045370043168255214,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_de_Schoot_2018,https://openalex.org/W2017613199,0,0.010547410268283505,0.045996140539003375,cache,True,0.004164423349000947,53,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003236245954692557
van_de_Schoot_2018,https://openalex.org/W2042355083,0,0.010547410268283505,0.0963798572386636,cache,True,0.02024793337969917,75,10,0.0,1.0,0.008264462809917356,0.0,2.0,0.00909090909090909,0.0,2.0,0.006060606060606061
van_de_Schoot_2018,https://openalex.org/W2004381330,0,0.010547410268283505,0.041406533070822475,cache,True,-0.017878600623614432,75,10,0.0,1.0,0.008264462809917356,0.0,2.0,0.00909090909090909,0.0,2.0,0.006060606060606061
van_de_Schoot_2018,https://openalex.org/W1899071932,0,0.010547410268283505,0.021816150771192908,cache,True,0.02038281233611662,27,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
van_de_Schoot_2018,https://openalex.org/W2121846834,0,0.010547417058331279,0.025129919114674323,cache,True,-0.022265830581985405,64,20,0.0,1.0,0.008620689655172414,0.0,1.0,0.004629629629629629,0.0,1.0,0.003067484662576687
Bos_2018,https://openalex.org/W2161291700,1,0.00998446842293333,0.09671559515768835,cache,True,0.02060172421631326,55,10,0.0,0.0,0.0,0.0,3.0,0.01764705882352941,1.0,13.0,0.05726872246696035
Bos_2018,https://openalex.org/W2583393583,1,0.005012349968183714,0.13087957722571714,cache,True,0.015174808933152095,9,10,0.0,0.0,0.0,0.0,1.0,0.007874015748031496,0.0,1.0,0.005154639175257732
Bos_2018,https://openalex.org/W2299650482,0,0.0015374388802028007,0.153695726826937,cache,True,0.01620000362166854,45,10,0.0,0.0,0.0,0.0,3.0,0.018633540372670808,0.0,5.0,0.022123893805309734
Bos_2018,https://openalex.org/W2052696434,0,0.00501235714891404,0.03876800569432482,cache,True,0.02325030880374783,19,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bos_2018,https://openalex.org/W2563548524,0,0.005012328426053571,0.05611935991075516,cache,True,0.045910654988587776,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bos_2018,https://openalex.org/W1992251283,0,0.00501235714891404,0.10214741715141364,cache,True,0.025313022165535895,68,10,0.0,0.0,0.0,0.0,3.0,0.016304347826086956,0.0,4.0,0.016
Bos_2018,https://openalex.org/W2100803328,0,0.005012242258445772,0.19856087016944501,cache,True,0.007727790393800435,29,10,0.0,0.0,0.0,0.0,2.0,0.0136986301369863,0.0,4.0,0.018957345971563982
Bos_2018,https://openalex.org/W2027188977,0,0.005012328426053571,0.122733561564772,cache,True,0.002067568090986016,39,10,0.0,0.0,0.0,0.0,2.0,0.01282051282051282,0.0,2.0,0.008968609865470852
Bos_2018,https://openalex.org/W2543734537,0,0.00501235714891404,0.116368875021536,cache,True,0.06644991663258354,50,10,0.0,0.0,0.0,0.0,2.0,0.011976047904191617,0.0,4.0,0.017241379310344827
Bos_2018,https://openalex.org/W2142185053,0,0.00501235714891404,0.09899115468344052,cache,True,0.06098726712794243,34,10,0.0,0.0,0.0,0.0,2.0,0.013245033112582781,0.0,2.0,0.009174311926605505
Bos_2018,https://openalex.org/W2092098886,0,0.005012349968183714,0.0794562618541239,cache,True,0.08234008837608889,47,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bos_2018,https://openalex.org/W1992798117,0,0.005012098649011521,0.2004868078652166,cache,True,0.0777553951836208,74,10,0.0,0.0,0.0,0.0,1.0,0.005208333333333333,0.0,2.0,0.007751937984496124
Moran_2021,https://openalex.org/W2903635703,1,0.010442973557145926,-0.024056171716456482,cache,True,-0.026198428582772555,146,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2900100701,1,0.010449017455377293,0.00978036859500643,cache,True,0.013383009930354295,175,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0030627871362940277
Moran_2021,https://openalex.org/W2891532175,1,0.010442973557145926,-0.041637823473517216,cache,True,-0.012480969900128234,68,10,0.0,1.0,0.006134969325153374,0.0,1.0,0.003205128205128205,0.0,1.0,0.0018248175182481751
Moran_2021,https://openalex.org/W2901638986,1,0.010442973557145926,-0.03354888359440655,cache,True,0.0012084545370251235,94,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001893939393939394
Moran_2021,https://openalex.org/W2068717875,1,0.010443466807138802,-0.053441742001332934,cache,True,-0.019737183265725093,392,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2904183492,1,0.010442973557145926,-0.03531755185239934,cache,True,-0.006909843453055672,36,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2321290437,1,0.010443466807138802,-0.02778478552010484,cache,True,-0.000360685642266316,217,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W4214847068,1,0.010442973557145926,-0.053115862393384165,cache,True,-0.0037413108447290483,34,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2907845546,1,0.010442973557145926,-0.05304492852735704,cache,True,-0.01312769763278085,50,20,0.0,1.0,0.006535947712418301,0.0,1.0,0.0033112582781456954,0.0,1.0,0.0018587360594795538
Moran_2021,https://openalex.org/W2808836151,1,0.010442973557145926,-0.10923841270791124,cache,True,-0.0032567257478392023,165,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2475091282,0,0.01044741363562598,-0.005542785736832895,cache,True,-0.0030906294647892324,34,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2122778052,0,0.010442973557145926,-0.01521095843324387,cache,True,-0.017308447202994588,66,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2030307471,0,0.010442973557145926,-0.026993895734616538,cache,True,-0.023002761757458648,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2059097231,0,0.010443096867486228,-0.06178637429837967,cache,True,-0.006018554884404715,66,10,0.0,0.0,0.0,0.0,6.0,0.019672131147540985,0.0,6.0,0.011090573012939002
Moran_2021,https://openalex.org/W2119422035,0,0.010442973557145926,-0.024725957264640927,cache,True,-0.014855018324510784,75,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W2911796851,0,0.010443096867486228,0.032053035851016376,cache,False,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
Moran_2021,https://openalex.org/W2099917172,0,0.010442973557145926,0.010218523867327613,cache,True,0.015831587448377482,65,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W3082553423,0,0.010442973557145926,-0.03136391913194956,cache,False,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
Moran_2021,https://openalex.org/W2087426641,0,0.010443466807138802,-0.042985487732442006,cache,True,-0.04172883757983532,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moran_2021,https://openalex.org/W1985491724,0,0.010443466807138802,-0.010916633921206197,cache,True,0.01870197682844553,148,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2088367343,1,0.014046796628833591,0.4144191970789114,cache,True,0.0626623847031576,62,10,0.0,4.0,0.02666666666666667,0.0,4.0,0.01818181818181818,1.0,11.0,0.03323262839879154
Leenaars_2019,https://openalex.org/W2042513904,1,0.014046796628833591,0.2306456127688965,cache,True,0.059127295289172224,54,10,0.0,3.0,0.02097902097902098,0.0,3.0,0.014084507042253521,0.0,4.0,0.0125
Leenaars_2019,https://openalex.org/W2071576115,1,0.014046796628833591,0.4849656589566842,cache,True,0.11662027005788173,48,10,1.0,2.0,0.014492753623188406,1.0,2.0,0.009615384615384616,1.0,2.0,0.006134969325153374
Leenaars_2019,https://openalex.org/W2288655185,1,0.014046796628833591,0.35460230554556704,cache,True,0.04502123735177989,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2062883133,1,0.0015374388802028007,0.4563991835847332,cache,True,0.08125023896405326,46,10,0.0,1.0,0.0072992700729927005,0.0,5.0,0.024630541871921183,0.0,6.0,0.01875
Leenaars_2019,https://openalex.org/W2022726353,1,0.014047118394000408,0.46345000403941705,cache,True,0.09798187710853176,65,10,1.0,18.0,0.12949640287769784,1.0,19.0,0.09134615384615384,1.0,19.0,0.059190031152647975
Leenaars_2019,https://openalex.org/W1975946002,1,0.014046796628833591,0.34808272753381675,cache,True,0.07797375427154285,71,10,0.0,0.0,0.0,1.0,18.0,0.08695652173913043,1.0,22.0,0.06875
Leenaars_2019,https://openalex.org/W2055656488,1,0.014046796628833591,0.5140401279383797,cache,True,0.09383537447671247,25,10,0.0,0.0,0.0,0.0,1.0,0.004807692307692308,0.0,5.0,0.01557632398753894
Leenaars_2019,https://openalex.org/W2024775541,1,0.014046796628833591,0.3895010262639228,cache,True,0.07172128314249546,15,10,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2064915622,1,0.014046796628833591,0.1694826511382493,cache,True,0.0720428248230928,28,10,0.0,2.0,0.017094017094017096,0.0,2.0,0.0106951871657754,1.0,11.0,0.037162162162162164
Leenaars_2019,https://openalex.org/W2086286943,0,0.01404678322210887,0.05011156878121487,cache,True,-0.0033708974630284744,67,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2043806993,0,0.01404678322210887,0.08806291237614267,cache,True,0.012538966290221519,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2120534405,0,0.01404678322210887,-0.039339943421122125,cache,True,-0.04899687735443812,42,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2009090011,0,0.01404678322210887,0.04297663107151403,cache,True,-0.037047595200094985,34,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2063981466,0,0.01404678322210887,0.0638903853714201,cache,True,-0.005236108838109141,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W2007893260,0,0.01404678322210887,0.0033752145241772898,cache,True,-0.010949300208619048,68,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W1497774408,0,0.01404678322210887,0.0422834854380999,cache,True,-0.029380290685803195,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leenaars_2019,https://openalex.org/W1966449636,0,0.014046796628833591,0.07269173086708602,cache,True,0.003927963614606157,65,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0058309037900874635
Leenaars_2019,https://openalex.org/W1969014857,0,0.01404678322210887,0.024542986038076677,cache,True,-0.0010446582493916917,15,10,0.0,0.0,0.0,0.0,3.0,0.017241379310344827,0.0,3.0,0.010273972602739725
Leenaars_2019,https://openalex.org/W2049364239,0,0.014046796628833591,0.09403484450728022,cache,True,0.01700243748510296,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radjenovic_2013,https://openalex.org/W2123637002,0,0.03267019686428598,-0.008592340425211786,cache,True,-0.04387034994566727,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radjenovic_2013,https://openalex.org/W2153791729,0,0.005587013697941538,0.022679197393207562,cache,True,-0.06679613142677217,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radjenovic_2013,https://openalex.org/W1666623754,0,0.005589075175067811,0.030725074748925076,cache,True,-0.067809322074787,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radjenovic_2013,https://openalex.org/W1885979141,0,0.005589075175067811,0.23194700614400318,cache,True,-0.02088500405684203,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radjenovic_2013,https://openalex.org/W3142415280,0,0.0055841288775954874,-0.005624362940122439,cache,True,-0.026421903680023798,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radjenovic_2013,https://openalex.org/W2172147981,0,0.005590312417843213,0.03476376052762685,cache,True,-0.04551770082584078,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
